@relation highdim-proclus-generator
@attribute att-1 numeric
@attribute att-2 numeric
@attribute att-3 numeric
@attribute att-4 numeric
@attribute class {-1.0,1.0,2.0,3.0}
@data
60.4313616252,96.2184718141,46.1657061617,96.923479335,1.0
94.6381484656,77.5925827045,89.6108176708,62.2961988716,-1.0
40.9831891838,2.77285590217,26.4461087501,76.1148169122,3.0
36.9610466621,72.5918960874,10.8960919452,78.3884941981,3.0
39.6479284195,92.7061912792,71.0276513639,81.9177481853,3.0
84.9087699328,94.5084736075,45.0470935375,89.4329542926,1.0
47.820579734,103.209645615,50.3225503038,95.6549755183,1.0
38.2018724015,12.939746125,10.1196493858,76.3008906915,3.0
96.0090581019,66.2182980408,54.0710137872,45.4168055945,-1.0
30.5281951694,103.121333341,48.6855148063,96.0863680379,1.0
38.3111222974,79.222155006,27.8959878272,76.4858034709,3.0
43.1030637014,98.9890081237,53.2175919371,91.5861433614,1.0
72.0707606362,79.5110189711,29.3555157943,67.4183531795,2.0
37.4628554783,99.4983540567,47.165947805,96.6990630793,1.0
35.4353312283,52.9164235665,66.7303278197,77.672654469,3.0
5.6162751829,94.1453058258,50.7376551512,94.9273824847,1.0
32.9861890466,96.5577726209,44.7003929817,96.4698595224,1.0
78.5453634952,87.6197867083,25.772340269,89.7864127005,2.0
71.0808876736,83.9460288412,24.4583250421,15.3810952394,2.0
38.3770750706,85.1657310543,71.2253526682,80.6300016831,3.0
98.7654457122,99.3102597751,46.0036408615,94.841320114,1.0
75.6814568384,85.7488806513,20.8976746743,89.710534767,2.0
44.6341692841,96.9244779955,44.6564964707,94.3332295882,1.0
92.7508328164,106.254272181,51.678596011,93.2991611805,1.0
72.244786885,82.4024729125,27.2389601934,47.8894856209,2.0
41.6989753329,5.66608018888,36.4409580049,80.5098794573,3.0
62.3115796436,96.426037731,50.746146949,97.7109184469,1.0
38.3970947905,57.1804647218,19.2343564076,76.5274159721,3.0
36.7462162433,87.0297897829,87.5976481604,76.1904795716,3.0
39.3448121652,99.2781404189,92.1643558504,79.3424779202,3.0
34.8169500697,74.1228234028,90.169559479,77.571595293,3.0
96.8859370644,99.9360759619,45.3540361364,98.3687091014,1.0
38.4411699666,96.8066460465,23.3984507829,70.3906280385,3.0
38.5672600325,37.0476595313,40.8865965509,82.3521337543,3.0
46.2796657672,104.300065162,45.9544076208,94.9637647554,1.0
39.6032748114,17.1503581928,34.765303439,73.928280956,3.0
37.7919968178,52.7160739748,91.7183840323,78.5754142667,3.0
93.3859555709,94.6666550651,50.2653554778,94.067944866,1.0
36.8250461783,85.8716541558,41.7059899533,76.2165909232,3.0
42.1237221045,93.599533808,50.4781531076,94.0545023221,1.0
70.1518444063,82.2086216697,30.1187221265,2.77288354844,2.0
73.6780568739,83.9772884136,24.1679545713,75.1708594042,2.0
40.8015129482,89.3087753388,19.2067615023,77.9312988704,3.0
33.3150421079,21.9029991737,26.4518088446,76.5850242498,3.0
81.3128437941,95.2202441227,52.1950421714,98.4669529931,1.0
69.5398668029,95.2158841809,45.2281559752,90.4177716369,1.0
40.7561741172,82.6117573866,80.9078243212,71.3669762653,3.0
82.7665503236,78.1330265936,23.6614948832,96.0650903051,2.0
39.7537179202,30.2262464319,7.48457951375,77.2274084629,3.0
79.3342269656,87.9905043546,22.2356680009,6.46535164658,2.0
40.058386151,99.6802057945,45.1976838145,98.7023716281,1.0
35.5844422687,20.6879341153,0.265097605001,86.8835987858,3.0
33.1108312336,2.46407650264,76.5838702888,75.8715181512,3.0
39.9745615085,85.8349217034,23.0652458569,75.2664290184,3.0
36.4413002932,31.7311061205,48.1884518642,74.2591473052,3.0
73.0950168639,85.8783961689,18.1593062776,94.6672285913,2.0
75.8645812469,76.4485905426,23.9789074727,45.510453978,2.0
73.3291535695,100.995857457,54.6258708102,91.2280494291,1.0
70.160829239,97.0272138568,41.8077964411,96.6022077466,1.0
71.6724149004,86.8349095172,24.892968215,23.1302426738,2.0
43.5190458919,98.4793651804,46.7523595752,95.8009553294,1.0
69.8175469135,82.3258354662,23.4181008982,58.9558191165,2.0
73.5388168689,76.1308096385,18.1214895558,72.7506719858,2.0
42.8065739064,103.072205267,44.7184936682,92.6835776229,1.0
66.844213235,102.589961569,46.7605187879,96.3579051229,1.0
69.7512086399,78.0484433996,26.5058711304,29.298813679,2.0
56.1174399477,101.199639276,51.9399210008,92.7481892371,1.0
73.4956960916,78.7613096323,27.204789449,26.6923462184,2.0
64.1194253132,87.1741621551,21.8632169952,91.9895099202,2.0
37.0877985344,33.3968102988,28.6665439133,75.4299718941,3.0
71.5789615159,77.245523418,26.5535453772,65.202944153,2.0
20.0483406588,96.9265097759,42.8020994034,94.2984455185,1.0
75.454423973,81.2703827605,30.6195677056,37.5768381755,2.0
40.2016067113,64.2587930839,67.7043379359,78.7446745554,3.0
38.7566144233,34.9112775389,57.342442756,74.8001150498,3.0
46.8499058442,97.2975869667,46.9846161497,92.7912800424,1.0
71.1553647366,88.7822259339,25.1959598507,68.6712963649,2.0
40.3245671655,100.732100639,49.1905516895,95.9230940037,1.0
40.6242404499,98.198485396,43.1317265972,94.0301470911,1.0
72.3377064877,82.9400390421,23.2647172849,61.2698513572,2.0
40.9099335722,68.8047249946,99.2704393222,79.0179081848,3.0
83.8187777932,97.1975808125,48.0918140443,96.9674945405,1.0
38.4435144643,43.5431654675,31.9356949415,74.442778039,3.0
43.9926001528,6.93266010664,95.8153237579,23.9567084148,-1.0
44.6048807006,101.863645731,45.7189691442,96.0670940311,1.0
33.7833255105,7.53752303977,82.0997266552,78.0148244178,3.0
75.9771890157,92.099966534,51.7935739327,94.7702569038,1.0
39.7987527736,76.1787940345,71.1263373688,73.7839741001,3.0
74.9801274148,86.1956836023,18.5067543807,46.3494989494,2.0
75.2928703778,82.488456997,23.6527855322,16.0354619658,2.0
41.7057180767,74.3867152929,21.0153852108,80.0216466849,3.0
39.3096573234,10.3324710858,17.3660934288,79.2315688603,3.0
0.255271325882,99.1948106725,46.9243619553,91.9445795528,1.0
76.015363753,80.7109256408,20.2881258539,22.4949853865,2.0
81.6549891576,97.9955183333,46.9187191921,92.3920782654,1.0
33.6919721928,96.5204050056,56.6764441021,94.5283141647,1.0
79.3726551135,81.7343814951,24.4305770799,14.3389828866,2.0
65.0022831055,99.3943121719,49.9824166178,92.9128536287,1.0
68.5793555179,85.6102967271,27.116727734,66.9329575636,2.0
81.2034088559,89.0409563372,28.8352601044,77.1459325506,2.0
71.123708605,80.892699512,19.4127731164,98.0156781559,2.0
41.7879572917,46.2800369641,8.44403634472,77.9859778105,3.0
81.9645111164,97.7891674601,47.6372824811,94.6629133091,1.0
36.7317136595,88.4669292164,90.8183576622,79.5496426692,3.0
80.5331481856,79.6956255408,24.4687721179,25.5423535325,2.0
71.1001396833,18.6984789554,89.5122238162,30.2202674533,-1.0
78.0399912572,99.4337983691,41.5987185191,97.0669466769,1.0
69.8657968971,81.2148281816,22.2030415536,56.8840812453,2.0
36.0968441463,84.1595901328,44.7286376915,80.2847203992,3.0
41.0247969744,84.0048118767,43.2354161772,79.3314656377,3.0
74.3980016308,88.5331961067,21.592360014,4.89988455812,2.0
19.0612366228,95.5830383488,45.1206394729,95.1898245824,1.0
37.2289854804,12.3900298964,54.4419933354,78.1679120871,3.0
33.2177266086,93.8339551789,92.6507116534,82.5033372913,3.0
35.6888870769,94.3374542885,14.8580606192,75.2334748459,3.0
20.9564724071,92.1279011783,53.2402411922,94.0218625674,1.0
35.9976046895,58.9063049496,72.297594437,81.7092937965,3.0
83.0888211472,101.974774174,46.6331978672,94.1431667711,1.0
42.6097830075,87.3026615915,88.5165649897,73.0293280719,3.0
78.7600662985,87.2648373451,27.2844516816,30.4897700847,2.0
72.8078209184,85.5634643551,26.8636202869,20.2713990755,2.0
57.6754797784,100.814924532,48.5643044364,96.6399611651,1.0
36.1451083102,22.864369502,10.7576240096,74.3877727958,3.0
99.2947047773,104.536973828,49.0175142301,94.0074960611,1.0
55.9590754113,41.0712300864,27.0295190985,51.1299166156,-1.0
36.9015633782,74.7362669775,82.7905177705,74.7517343332,3.0
81.5808217299,106.013266675,46.780628061,94.0263226058,1.0
36.4994146806,8.71311835744,77.8187860264,81.7966443485,3.0
72.0963045036,80.6216147209,21.8698557507,30.9405700555,2.0
5.32232521975,99.7558074427,47.7928218827,91.4800921434,1.0
51.7637481117,17.5519470433,8.40252779845,98.1079064028,-1.0
41.9400290968,97.1271392868,44.1893227392,90.406213351,1.0
75.8448250344,88.8375145356,23.5829495545,58.782859979,2.0
80.6701236612,82.9246753939,25.291437307,40.7879848363,2.0
36.0685492473,56.4348547341,1.42359070408,79.3368013546,3.0
73.5756906559,84.2849604941,24.2100743641,94.0805136331,2.0
70.6195858942,97.1704042848,49.5857595275,91.5641333656,1.0
82.183538129,80.2614242619,21.9883432719,23.3324363476,2.0
70.665169915,99.6365231518,52.5741184669,93.6330492309,1.0
83.5189198202,85.0001570544,21.5698689632,37.1497638115,2.0
37.4632765459,29.0238722566,83.6591019674,70.4690344635,3.0
36.091726206,17.2256688554,77.5968690773,78.0574158334,3.0
74.8939500972,82.1571877564,28.2242826531,73.680604342,2.0
73.2035534197,80.6406352266,23.0528823093,86.0301998981,2.0
75.6451425498,87.0751934055,25.74096693,68.8343441511,2.0
41.5475788642,25.2778325234,38.2190612956,76.882501583,3.0
37.5626079668,41.3482574333,14.0847188673,75.4791196131,3.0
83.2385020705,94.4065532754,47.5615390008,98.1299846381,1.0
78.7398992298,85.9892005853,25.0088741164,46.8175644256,2.0
78.108040182,90.3923426214,24.6995527984,3.11533095027,2.0
33.7036421074,21.2839599496,35.0375681507,75.0529349325,3.0
41.2534653213,40.8498058571,52.0409355438,76.6338706155,3.0
78.8093446306,80.0237062427,20.0268315768,23.2469105269,2.0
80.2159805868,75.0718575859,24.6599461728,80.4886552424,2.0
46.3550705038,95.382609242,48.4493027722,92.3613137776,1.0
30.1318210518,101.443019767,42.9070483727,91.7651691696,1.0
35.0549375165,96.7492699605,41.8502424724,95.1804456695,1.0
68.9393156393,92.6646576409,51.0721567234,93.7173547157,1.0
38.100805871,17.4757051139,38.3836861677,77.2510486472,3.0
80.0329612674,82.325552006,25.7659667603,82.5126768233,2.0
37.4426312987,90.8992473536,48.5970491765,95.4825625447,1.0
90.8099839577,101.749836119,48.1483769182,96.8730522679,1.0
34.036498264,75.0095517946,62.6497345432,79.7761118452,3.0
35.9174261555,98.4099220778,56.9198199374,82.5595133309,3.0
74.6125439073,89.3390801145,19.8255936746,96.1563491418,2.0
53.4751232117,104.594701389,52.4709097578,96.8948617117,1.0
14.1065606742,96.9007061144,50.8735105596,93.103680831,1.0
39.5488441258,33.602720033,36.7278907038,80.6637297554,3.0
10.8376193041,99.5207681875,47.2059952658,98.3724693098,1.0
20.3685105819,102.417191288,47.4156120035,93.333057507,1.0
80.0316782781,85.934490211,26.6295425171,70.4754652496,2.0
72.7678692757,79.9378333879,20.4907993796,3.78958162922,2.0
71.8396739314,96.3873059324,45.5633038579,94.5091797598,1.0
19.0382601809,98.1812159485,50.0402055948,96.9093902789,1.0
73.7651890662,79.9724877463,22.9416833851,42.346516736,2.0
34.3390750203,41.8839601871,34.5763005845,80.1089898315,3.0
87.1785388314,100.014677351,42.2344368307,92.3254670894,1.0
76.0858088966,79.5743960834,23.6449134076,63.1168751766,2.0
75.1787590918,79.21514669,28.3319977421,10.8589597807,2.0
36.9196875862,94.3771233198,75.5073406944,79.1250761036,3.0
38.4607144631,11.1651162133,69.4993980373,79.391389071,3.0
70.5492737674,90.8588700996,19.7368422452,30.1828668717,2.0
71.1148663144,101.301812851,49.1313063252,95.1939051344,1.0
74.8905820909,81.9931565903,28.4449690717,50.1601206578,2.0
47.1034376201,100.239556997,50.4173953704,95.0311714342,1.0
41.9889367748,21.8505857101,25.6534299284,73.5404240161,3.0
36.4378550341,10.6483308199,95.4647757858,73.2705276349,3.0
37.6800418728,87.3461390961,61.4272712004,76.0454549607,3.0
27.0828690398,100.470431848,49.0699444463,94.6802178599,1.0
40.3136541102,38.2411061541,56.204458865,75.7740381913,3.0
22.7396573591,95.4802334115,48.6167326998,92.0064383057,1.0
79.2178660436,100.707003516,52.4346227514,93.0622030952,1.0
15.9693917765,83.3558676498,66.7827634026,63.9604315553,-1.0
37.8006488065,86.0865116501,32.6241567854,78.6850827761,3.0
41.1704342247,100.710724784,50.3613590689,92.7426825928,1.0
73.5465314374,88.4195155883,25.6460791368,36.1565015741,2.0
75.7504043593,85.3386608176,24.1052429978,72.9924740605,2.0
34.6982076703,72.4077319112,27.1119109457,75.9793467042,3.0
94.2650226708,100.060137222,46.0471740622,94.5763725165,1.0
13.2812192681,92.566826382,46.1102845061,96.8779939177,1.0
76.7268083944,78.4191322976,24.1682375165,18.512453824,2.0
96.8404942505,95.7736816324,44.813448661,93.7410013267,1.0
39.1388884543,72.2368389463,34.5402159666,80.1707956337,3.0
35.9095748665,29.7841764919,84.2651903722,81.474755802,3.0
40.4711220702,98.5770323133,50.5413913082,91.12439601,1.0
60.738459082,89.3792407695,47.0648910617,33.5413874101,-1.0
38.7408163293,99.3437861627,62.0159190778,77.1323593823,3.0
73.2353519619,79.5499838541,23.2893139479,87.6996989085,2.0
35.5397878277,37.3948333818,51.2995514244,77.005837291,3.0
32.0289327371,100.910748204,47.5736633762,95.1731590019,1.0
36.7284232999,80.1701098965,56.8594532998,74.5931734224,3.0
17.7567601346,101.667929372,45.5273448785,95.8609874053,1.0
79.7452990991,80.0805322326,22.3119260902,45.6388811002,2.0
37.0950600008,104.744678972,46.3146811905,89.3450406772,1.0
35.5742561856,40.6095987407,2.44282402439,80.3203301128,3.0
73.535255694,81.7871749181,24.5125310296,95.0845368787,2.0
36.4021055492,36.8568230595,8.35942103875,76.8345204531,3.0
44.9529521751,99.2323494747,50.5321845602,95.931832433,1.0
73.1707926512,84.3233784871,27.4342195732,73.0729920231,2.0
46.6571306622,101.27599014,46.6476502557,97.1619302706,1.0
77.4979141337,97.8773344479,48.0086163289,92.9482988934,1.0
77.2523919863,90.6934322615,27.1268602312,72.5268290062,2.0
70.1250816403,82.064511077,27.037554064,89.3006780536,2.0
49.8456755166,99.1703597227,43.7709736496,92.1162933629,1.0
70.9450078641,86.6769523741,22.521537426,27.4089819653,2.0
35.9137715986,90.86627798,86.8661170577,76.7922878345,3.0
79.1382421531,84.4297919595,22.9510070321,64.6169595937,2.0
75.466708668,83.247466651,24.5872004148,78.3873283693,2.0
73.5495879879,86.3400379885,24.2138077899,21.6802510635,2.0
91.6220907944,98.8047148907,43.5358444019,93.8017423205,1.0
64.5795405311,48.3137835642,68.9434053326,56.7580042127,-1.0
71.7019541113,81.4685849266,20.5682179795,73.6119039765,2.0
36.0824026208,15.1349680544,67.3593150126,72.391416886,3.0
25.2787189492,96.1775604682,43.2714250358,91.0988569206,1.0
69.9917694056,86.3665569934,25.1951006217,23.8494028673,2.0
40.8858203571,102.666663158,47.2254798833,95.6941448394,1.0
36.3404195608,48.7022048056,11.3729828915,80.0363774114,3.0
61.0821265159,95.2304276449,49.983405588,92.4120788926,1.0
41.7255262312,99.895390996,51.4368689856,94.7100051433,1.0
70.1607884515,77.4443528863,19.6236111167,34.3567863253,2.0
43.0662956507,74.0837330948,42.6937121445,76.0095539545,3.0
70.8201047055,85.1040664489,28.380147036,80.7602104341,2.0
37.6524222981,99.980809689,45.3066717493,94.8255242906,1.0
39.8166520105,57.0953263673,99.2949580425,78.1415364806,3.0
36.2610764402,26.0110978808,13.3029425459,80.9338086323,3.0
71.5702846907,84.1197825493,26.7967515795,50.2388560877,2.0
33.8359930057,66.4615721747,69.6338183795,76.84741666,3.0
36.8576209422,51.3038435099,4.55814063289,75.5114173077,3.0
83.5471924179,102.515738835,46.8348746765,96.1825973996,1.0
39.4766760952,26.2924472861,47.21235965,76.4685144923,3.0
76.4927820821,80.2517243394,26.1872922819,60.0086975801,2.0
34.7555378126,105.521708971,45.5925375842,94.543142255,1.0
58.1000102888,99.5543199278,53.1550192535,99.1968011755,1.0
69.0094191214,78.9615306779,24.2800460333,5.89060623315,2.0
73.9324827921,84.6983564969,31.108382417,65.4719163666,2.0
70.8306947111,85.3698724148,22.8452314958,70.2258206949,2.0
71.5296454609,82.24941377,17.947100999,79.764668562,2.0
28.3361370588,98.5045642418,44.6797135166,96.1189516352,1.0
85.1430096779,84.5328443421,20.6444943722,16.6240526484,2.0
56.6524160619,99.4533412781,43.5472006645,95.9001423082,1.0
78.4374125927,82.3750716478,23.0450807154,31.6100131518,2.0
39.190363294,10.5682395559,56.2789049526,76.8485189532,3.0
58.0020094607,73.4814485207,49.4273999957,29.1315889441,-1.0
73.4850643692,79.4275286931,19.2994518021,39.44587713,2.0
71.6931541923,79.2246352805,24.6300241958,69.5666647255,2.0
6.82120423406,99.7767180701,45.1868932255,95.9229734565,1.0
38.6624936328,46.3597766521,0.0438721718758,75.2428638565,3.0
74.4611609019,86.0638212626,23.4597211129,63.4037704202,2.0
65.9171842565,26.2092908665,2.52819434796,26.8598208518,-1.0
70.6700810933,82.3577098702,27.8142664731,16.6528225657,2.0
41.3947260727,94.346424719,47.1381241715,91.0608677277,1.0
17.0145278302,99.2808488456,53.3783244424,94.1702485679,1.0
78.6001198113,84.2713932712,28.7263556756,5.39057698073,2.0
67.4350374119,88.8121118713,19.8237973933,9.99199609651,2.0
71.7069157419,88.9602136511,25.7758833082,6.66773545587,2.0
42.5132573233,98.5018856892,47.0751770554,96.5713786502,1.0
0.620051852503,96.8638427708,49.0433945546,92.6596582669,1.0
37.2150158707,48.3026345496,38.4618756091,81.8247198086,3.0
41.6185669766,48.1360378059,79.3100811565,75.286248221,3.0
77.9345070009,78.6910575702,20.5762379248,81.9795357562,2.0
41.9430682376,14.9594355673,76.6111123163,78.3098607948,3.0
78.526657497,88.7139955104,25.0223907907,50.9527690637,2.0
85.915638981,97.381908626,52.1689674817,92.6683875555,1.0
69.8879643792,81.0118573204,24.1995069483,9.04271052297,2.0
73.0325388403,82.9935854108,25.4785157202,50.697808445,2.0
93.0124883111,97.9499566683,50.8373857724,95.4647690498,1.0
72.7478821163,84.2225036362,24.847966038,56.0796099068,2.0
76.0532818419,83.8366662301,28.9574498537,66.122740391,2.0
73.1539009876,79.4850375833,25.1701224666,66.533124554,2.0
88.5542027441,102.195026029,47.9422629193,96.1187461997,1.0
95.8586813258,100.328100093,45.8195047884,96.5710582185,1.0
23.944994489,98.2107432815,49.5133760338,91.0836781812,1.0
16.065776564,44.4891923065,69.7870629015,83.0196965929,-1.0
40.4304263216,85.1686368731,30.3416842347,79.7826058035,3.0
40.7070274644,95.9291776298,45.8642047403,92.2156248715,1.0
77.4003920867,84.1651098917,23.1179815508,7.98928634754,2.0
49.7094706885,98.528451398,48.2400680379,91.8527416377,1.0
14.7245767158,98.1400980753,48.9602633719,92.4833334695,1.0
63.4938499261,98.1982379065,39.7888994205,96.6755285417,1.0
76.6485639632,79.6285775193,22.6713361192,75.9969347167,2.0
31.7282010996,104.789052361,51.3354900846,91.4591445667,1.0
40.4056065499,94.438749979,70.8842948322,78.8953927934,3.0
98.392111808,103.699388249,49.1294186388,93.1796032882,1.0
38.5428391584,15.8642228559,1.03902031186,75.302523817,3.0
67.0717954759,103.170142706,50.2253098814,93.5256019572,1.0
79.9045828944,73.7925971089,19.3858248162,55.0151274156,2.0
76.3976562889,85.2347607588,20.4248429061,44.1884240578,2.0
71.5514543126,84.0725434819,24.8074551351,31.5967737963,2.0
33.8499940567,78.3039058764,78.4114145372,77.87828273,3.0
62.5364874509,99.2059939493,47.8374575888,97.1304804405,1.0
39.0373934948,51.0376511469,6.92582514472,78.1422912032,3.0
33.5965082159,60.6488337006,55.7471090359,80.8661426201,3.0
77.2551785016,95.0715604284,47.1450305143,96.4109547157,1.0
73.6349232128,82.3604156281,30.7959107896,7.31532863123,2.0
69.6597731404,84.9213709744,30.0445726444,72.5906147864,2.0
77.3676329822,88.2697387493,27.2023711133,39.2177710924,2.0
68.6623827177,79.1123628403,27.0194232177,54.7834817167,2.0
2.68238278667,101.207337069,52.1561531805,95.9729070002,1.0
24.7032493553,102.66163476,45.2462134216,90.0089424414,1.0
67.0937632977,23.8714728574,84.674075782,74.5643840297,-1.0
43.6988106143,26.1928265925,91.5942106149,77.3859709216,3.0
72.0731122054,77.2967613121,20.2461077781,63.5495264401,2.0
80.8303168395,87.167269753,19.469282423,18.9428668281,2.0
78.8845150874,101.559344687,50.3067498535,95.6806289031,1.0
74.6949076432,83.8105512981,20.9881622107,82.2242763273,2.0
67.5396835115,83.9991357244,24.406086814,25.7481631699,2.0
15.8656871699,98.5538824614,50.920558245,94.2886615615,1.0
35.3929530075,77.0605515729,43.560878232,73.8268685249,3.0
77.8689118115,81.5784222392,27.0945423083,79.9815388238,2.0
98.0868637284,101.965746033,50.3345957821,95.3925444622,1.0
61.8741794757,60.583237935,58.6588363139,60.0614893792,-1.0
32.4690313878,82.6231951481,28.4350961077,78.7779339011,3.0
34.9612238082,98.3158309925,48.4415859933,94.2229525755,1.0
74.5067329587,85.9095180531,20.2849058639,37.6733262618,2.0
75.1095027608,78.2671282771,17.0262822087,78.7059585351,2.0
33.8596122463,54.8648647871,37.6631978427,78.6447798199,3.0
36.0325464838,45.1917422624,90.4258011834,76.0014020575,3.0
75.2385088397,89.0149655467,31.393585921,55.4938417789,2.0
33.9991789383,98.5959060121,48.144594267,94.8205785307,1.0
81.645553819,85.6907550976,21.1530250166,25.4182498351,2.0
66.2315183189,84.6635318877,25.2374106008,82.2018856722,2.0
73.2075573121,78.0182680206,21.8476350953,58.4625229733,2.0
3.7925914347,104.776909629,46.8804753876,99.6968225948,1.0
94.8971589505,44.1683574581,80.0563021383,27.3593671794,-1.0
3.39434259321,98.4824769976,48.8462178505,95.5745494795,1.0
76.6320312434,85.7050175383,23.229916596,4.86616514981,2.0
75.259320108,85.1853747402,23.7095227095,85.005257796,2.0
90.7510976556,102.232435391,51.2357094353,91.0083825534,1.0
99.405198893,97.5232438896,46.3235996779,95.3456533847,1.0
32.5117461641,31.1594181783,26.8079743316,75.1178086945,3.0
74.4255230801,80.7825982902,26.1314876281,14.2010575209,2.0
73.4074379057,84.7198015874,25.2451143607,26.8052589334,2.0
66.7813762396,85.6134218994,25.7114681273,10.7172184475,2.0
37.2820102256,33.2262495244,83.6612693707,78.4452946759,3.0
70.0349473376,87.3536652539,25.8730917058,6.8243272245,2.0
27.3163076957,99.6896454452,49.8647300187,92.7486786723,1.0
41.4070552083,95.3745706151,46.1489222359,92.4159355141,1.0
32.7052497027,11.0777256763,91.7534577555,82.3173363625,3.0
33.8590194831,101.476959019,52.4060452923,93.6972785184,1.0
76.8296405611,84.1551385943,27.0052242787,16.5175844335,2.0
87.454902659,99.6404069432,48.6745983996,93.4232773402,1.0
30.6918154183,97.3839888325,49.7025695488,90.8952492375,1.0
35.3323154788,60.4227043404,92.4955286954,78.8695365404,3.0
23.9935621746,100.979181963,48.6789451274,95.7876922815,1.0
72.7069051636,82.1443528689,19.7131172447,52.5961180174,2.0
33.756771027,89.1028268411,12.9465714201,70.2472993665,3.0
40.3620210811,97.17886861,46.312395278,94.0576847352,1.0
39.9901907366,78.2479255929,82.4045214018,46.1918025283,-1.0
40.8787448817,5.42328987377,5.96646968679,7.93946034338,-1.0
40.5501699765,20.7293259243,36.7990919545,78.0312591901,3.0
74.1594384052,97.9002863024,48.5345515937,92.9797453918,1.0
58.1312476806,96.2658420197,41.636311102,92.6374914743,1.0
25.4124441963,100.014154639,44.2652319284,95.4030906357,1.0
35.592897179,22.2692961918,23.0568848354,74.9019107355,3.0
37.0707936414,80.7615965718,72.7898196922,75.8955243179,3.0
73.4803263889,105.454396797,51.107259975,93.4228836375,1.0
75.9980849896,87.121538284,27.9703659466,53.4573444439,2.0
61.849734754,100.859368618,48.527879656,94.6309937405,1.0
35.6308932672,24.9967465874,35.3069956958,71.2464298222,3.0
78.0120819184,100.203933321,47.6590747214,94.6862536443,1.0
38.7581207724,39.3383007269,93.5063927412,74.9188020142,3.0
74.1762147748,104.108086774,46.7643896015,94.8141940112,1.0
13.1328066774,103.847465952,45.9458604769,98.0908653376,1.0
73.5534391409,86.4470413776,25.8659245423,92.5860108117,2.0
38.8772114133,14.3238471934,20.5964208249,82.4825188786,3.0
36.3544571732,46.4071117505,74.0821435951,77.0616426843,3.0
73.2755807166,77.9081401813,32.6643647189,51.3372088991,2.0
66.5329229609,100.962538395,47.4133156561,91.7231731957,1.0
78.7898365279,85.666155,27.6997707577,12.979871569,2.0
78.0339755618,102.998353073,46.1845004739,91.5170633024,1.0
74.5266351633,93.9839273331,21.558602644,78.3944732503,2.0
71.4563264846,78.275071406,16.9598570846,96.0601151473,2.0
28.0683711453,96.9228448945,48.04954873,94.1652675308,1.0
36.4297506917,83.8000571796,1.97501847852,76.9348805189,3.0
85.5066045389,101.026102006,48.3906574744,93.2632662773,1.0
76.7324483628,86.7772534352,24.0901110404,83.7245071989,2.0
69.9734114779,101.879257803,45.1326680458,91.5159357973,1.0
75.51524207,90.4785930169,25.5809389402,42.8694031614,2.0
58.5785276231,95.4808472339,49.2212324986,91.6404270863,1.0
80.3556804492,84.2073375999,20.1782445621,43.3143177178,2.0
72.2728954579,83.0691320509,24.7387243326,41.5070535278,2.0
92.0596522606,101.262365837,51.8995746464,92.2633878618,1.0
38.0914579666,78.1048857118,88.5390108001,78.2625371954,3.0
37.1294264957,42.0422578529,84.7196091694,76.2183945366,3.0
72.8434158463,83.7058709489,28.9339349713,48.8087131797,2.0
86.7094170919,98.8181823488,51.0405757039,94.8405594706,1.0
73.2737958918,94.9455702565,44.7053262812,97.4208888441,1.0
35.9491650988,35.6837892832,4.67171510641,73.6663265067,3.0
76.7387498334,80.1941758133,19.4652596203,94.1236250806,2.0
78.8626933682,90.1798110387,24.4904026222,66.2100505876,2.0
5.91008838199,96.9528313924,46.0705418174,94.7102764851,1.0
43.3581196549,104.609725003,43.045689172,94.4770057811,1.0
73.9637116673,82.5885510959,22.2231797855,35.2882422195,2.0
33.6498245929,11.0596976234,18.3262185875,76.1001262702,3.0
38.3708961275,38.2365314274,99.6702603716,6.14353542688,-1.0
37.1559066611,39.307280666,45.2675014117,79.0443650179,3.0
62.9841497672,96.5182318961,63.6251113188,97.8173202683,-1.0
34.2811718524,0.0556906977192,8.01361932592,78.8058686199,3.0
39.5272968845,83.3299689585,84.8488700731,76.1360828323,3.0
65.8758294144,87.4215424883,22.0193129491,99.1256599908,2.0
36.5609585348,20.2197974338,41.0161626503,83.5061261071,3.0
36.7276022745,59.1224368785,81.6836659743,78.1080085349,3.0
16.4115578634,98.8731026604,54.2684187148,93.4612512315,1.0
76.8271613288,88.5902657513,23.5538551715,18.818581844,2.0
82.3767582417,86.7024589521,26.7876637673,30.0123428355,2.0
74.309266175,83.060904772,22.6488029262,13.0693869214,2.0
71.5485589313,85.8237100405,20.2449126372,87.4726851728,2.0
73.6413298474,80.8974139641,22.9459111854,87.2624307024,2.0
49.2208534824,96.7923777262,45.2377926884,95.4668916869,1.0
76.248969119,102.448954251,48.8185835962,96.0112546659,1.0
37.6676848321,17.608288759,53.1916479771,74.0796260593,3.0
67.7275687914,96.1402744907,50.3925307997,93.693807792,1.0
28.5197914543,98.7354256522,48.5114368646,91.2847530527,1.0
78.1092348545,76.4145129327,17.2406845385,21.6322815412,2.0
79.3851375919,86.1789044697,27.8641151132,26.8232439687,2.0
36.3127849139,73.0824173066,94.6589932488,77.5214525696,3.0
83.0906686552,86.7301756035,26.7292944529,33.4253076413,2.0
14.2635936026,100.017837271,44.8953611835,96.3340654138,1.0
73.8204281965,82.4991937077,22.8757106431,63.0827043266,2.0
37.4233586486,77.9009152519,12.4452300492,73.0025682259,3.0
