@relation SubspaceTopologicalStream

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute class {0,1,2,3}

@data
39.711931,54.164567,27.211379,29.045864,3
49.404119,85.978051,55.59638,97.587697,0
70.603879,85.776633,67.350728,97.230763,0
40.111825,26.30467,60.781319,17.72889,2
41.415163,20.942842,46.052896,15.510263,2
45.840846,88.647515,71.853875,101.15137,0
41.258419,97.575682,50.003011,15.337443,2
40.974633,18.026042,12.353222,18.906234,2
42.560582,15.096623,13.800183,15.404075,2
39.590758,40.894836,37.623653,31.941384,3
31.675366,89.772522,94.011198,100.187591,0
69.661454,86.804501,60.47111,100.947766,0
35.740586,71.2902,74.69934,31.427106,3
72.790339,89.543986,79.356089,98.101744,0
39.582115,68.01422,62.476815,30.589071,3
35.966989,4.029544,49.358459,31.166458,3
43.696471,86.616182,59.432389,100.985624,0
20.747957,89.14586,91.485048,54.530776,1
36.123133,68.979022,76.479659,28.550174,3
39.563491,43.798667,87.364002,32.360471,3
39.63187,98.461811,83.307767,30.682949,3
21.92167,86.428696,67.54629,101.067447,0
40.134179,55.609582,66.956937,18.075385,2
37.320969,11.284562,87.250513,32.159771,3
38.983652,89.908835,88.282229,28.409435,3
40.145789,48.004637,9.38828,16.720688,2
47.695934,87.974094,37.812164,97.356815,0
10.041611,9.318245,92.760098,58.394701,1
37.391238,52.037789,1.432694,32.304272,3
61.175383,94.561286,91.71123,58.290113,1
87.698517,8.701883,91.704711,56.730596,1
41.976136,70.993339,52.800658,15.440978,2
96.682863,89.691018,84.945025,97.783048,0
40.478003,75.745073,95.677361,18.648295,2
23.086098,60.641659,90.839316,56.42003,1
31.807432,96.286166,91.018974,58.049267,1
38.651433,65.800454,77.491971,32.313057,3
55.490383,87.599345,88.774525,97.258072,0
79.504228,44.08351,94.458488,58.197151,1
82.729899,15.884246,91.189763,54.468723,1
39.709295,53.379081,22.686624,32.354828,3
7.548819,89.610788,96.695472,98.389093,0
18.604704,87.92868,21.176714,97.266374,0
47.043087,54.078554,90.977423,55.7486,1
35.957026,85.860481,85.478422,32.295616,3
41.823323,29.918273,60.178769,19.051748,2
35.722458,17.877694,4.705277,31.764775,3
62.982516,89.707423,74.111094,99.979135,0
40.876432,15.676208,95.339357,15.762715,2
40.10252,93.93867,67.518108,16.396198,2
11.330218,88.512615,49.414475,101.156606,0
4.522568,86.236547,43.087019,101.195066,0
8.105295,89.59968,8.87242,98.012462,0
43.526916,90.985268,93.725072,16.38205,2
43.836353,61.059174,32.006211,17.463954,2
9.278076,86.768359,63.058465,97.208353,0
49.279644,85.778465,68.408275,97.758866,0
11.656706,89.528575,28.960049,98.101217,0
1.702792,98.976635,91.737377,58.351326,1
39.962413,17.484458,43.887741,17.701279,2
80.597252,71.381826,90.827308,57.176113,1
40.608275,78.991191,6.335269,18.756163,2
39.32111,5.641625,57.018304,28.392029,3
41.01305,91.801769,32.887873,18.931669,2
43.748778,92.190693,16.432039,16.615943,2
37.218133,48.476531,75.856736,32.31707,3
40.066034,89.958148,5.357712,17.252848,2
39.578166,46.728716,25.497436,28.447145,3
99.753274,89.73903,41.694028,98.741584,0
78.321329,52.761578,90.728255,56.258904,1
83.38241,76.392786,93.533105,54.531825,1
37.084551,59.236219,3.601781,32.279565,3
36.921813,64.188984,45.669585,32.141167,3
71.602716,85.993189,54.021173,98.882365,0
43.158993,86.825502,90.862417,57.109351,1
1.499874,1.257712,90.790813,57.833956,1
38.936492,69.734722,15.837205,32.205644,3
49.244338,85.996647,82.145229,100.341914,0
35.930123,93.461991,70.2499,29.018816,3
67.133065,88.1569,92.723503,101.011922,0
43.755917,17.7728,39.242527,17.273704,2
47.014563,33.124037,94.153871,54.57125,1
41.060621,41.877054,79.404396,15.413672,2
42.581099,28.883254,94.346973,15.371047,2
35.784489,84.517017,97.158296,30.459942,3
38.013976,34.282185,11.793819,28.439929,3
28.549819,55.975565,92.237593,58.193333,1
83.456437,82.233282,91.703533,58.190214,1
4.980302,87.460498,79.669093,101.010407,0
42.91263,72.408036,91.266083,58.385516,1
41.777958,24.936352,91.467086,15.349827,2
42.698737,89.726604,74.547168,99.249133,0
48.05526,5.320386,94.546472,56.988389,1
39.960897,62.250768,33.493401,17.305167,2
43.624584,43.367455,47.689208,17.826159,2
39.599234,37.611524,94.929402,31.760359,3
40.553632,68.831656,94.576898,54.701961,1
3.563923,14.358065,92.5768,56.106358,1
42.566602,44.766025,56.383845,18.885798,2
63.072907,86.235619,21.565117,101.19054,0
39.621742,79.849151,26.377661,31.101343,3
43.811663,20.448498,66.000452,17.124217,2
8.529668,76.013589,94.465753,57.674588,1
51.950358,89.652926,26.45586,97.757672,0
42.000878,96.040607,41.439692,15.453746,2
61.451462,86.393637,72.561978,97.331721,0
43.65458,98.917718,53.225797,16.539639,2
42.319395,61.288403,10.775118,15.334542,2
96.709598,44.636388,90.678589,55.094613,1
40.053555,48.414622,92.886574,54.470917,1
36.701543,14.481445,24.245842,28.434571,3
40.105878,57.267303,58.026437,17.636898,2
11.548774,94.453849,93.069035,54.417503,1
40.29382,70.215419,43.686383,18.117747,2
23.394441,22.425587,94.107681,54.540969,1
39.969424,52.00568,10.901381,17.780511,2
64.89594,85.860642,87.823275,99.999928,0
72.055718,52.700768,92.283217,57.01802,1
43.055255,39.748346,70.643816,18.720911,2
39.529374,21.653323,35.025226,32.091117,3
12.687419,85.781532,99.722701,97.710598,0
42.43784,44.512417,27.983957,19.079451,2
39.889441,73.373522,43.670704,17.2299,2
40.70252,94.621165,22.736908,18.564351,2
63.398657,27.243669,90.858064,55.69444,1
39.609205,61.033217,92.009266,58.273583,1
26.237808,85.930076,89.033496,98.273508,0
39.523448,18.465336,34.449763,28.82829,3
41.023572,53.530016,2.103181,18.794139,2
42.909474,17.428435,10.319206,15.538424,2
42.011893,68.93488,49.246044,19.128228,2
11.911889,33.791105,92.628037,56.389686,1
22.304009,25.13841,90.753395,57.008622,1
43.137678,26.559534,96.743716,18.709592,2
68.106328,26.656635,90.754105,56.677448,1
13.055691,78.411801,91.104015,54.426664,1
37.258177,49.183715,57.667373,32.349683,3
43.750536,47.906804,94.22217,16.735885,2
71.013411,40.530944,90.912241,57.444875,1
1.545821,94.836046,91.501656,55.692822,1
41.023764,88.873329,82.355496,18.924956,2
39.700536,52.932263,52.860534,32.337798,3
35.720841,31.272779,73.575371,31.13073,3
55.270488,85.916493,19.107731,101.061302,0
42.941773,42.284659,92.02923,18.638909,2
37.056891,95.975704,91.766651,28.58494,3
86.966022,13.128766,90.712147,54.903589,1
41.358738,13.343977,76.326951,15.334185,2
19.324029,12.570423,93.635406,58.35632,1
4.219423,79.8396,94.499023,57.659595,1
8.316271,71.491706,94.421024,56.946342,1
64.994156,19.319922,94.348701,54.481035,1
74.689488,46.880295,93.401627,54.420759,1
38.59367,26.979231,46.887369,28.542978,3
99.497486,85.760072,8.271645,101.034513,0
41.109993,57.312131,13.188062,18.943249,2
45.515296,85.847852,47.812407,97.196721,0
19.54687,40.491992,94.434294,57.685603,1
38.734438,45.556952,96.932632,32.316665,3
26.363261,85.845063,25.369086,98.926282,0
40.515761,13.13832,19.801446,15.882971,2
17.313084,12.829837,92.328824,57.798755,1
9.004756,89.768382,94.358187,99.389684,0
39.474275,61.592971,93.310641,56.681571,1
39.508162,75.186387,26.094383,32.343291,3
38.723609,78.326234,90.745594,55.001388,1
87.394011,89.975248,92.286543,57.915335,1
46.34395,28.92472,90.824597,55.223401,1
42.633574,64.248183,63.981625,15.44433,2
40.508204,71.257876,55.481521,15.998842,2
42.431193,36.657888,3.485812,19.140998,2
40.232678,34.634662,48.491578,18.267363,2
41.306975,88.431408,87.980809,97.315826,0
7.048236,54.759353,92.643104,58.170502,1
31.576735,89.225345,59.081038,97.21703,0
40.682286,9.479089,42.739311,18.649182,2
85.088188,46.112475,94.447945,54.562253,1
96.220156,64.568887,94.477093,55.588053,1
44.097983,4.231093,92.899957,55.66695,1
39.677918,34.702336,37.000735,30.433299,3
86.991482,88.856019,85.360349,101.183239,0
39.703379,12.871646,87.547448,32.293238,3
39.639967,7.861763,68.994108,28.894819,3
42.423915,78.411063,78.291418,15.473647,2
35.871691,23.51346,12.851494,29.696091,3
43.774649,43.444002,83.889065,17.560605,2
53.602313,86.315932,3.438624,97.236252,0
38.784839,69.185664,94.899328,28.490816,3
17.84448,63.287533,92.013043,56.138551,1
24.055547,94.695402,94.611975,54.903613,1
39.880254,73.111275,11.768636,17.361983,2
37.762872,62.945615,9.998588,32.182588,3
39.664406,10.630954,94.748721,28.513124,3
41.059241,63.205627,46.492294,15.532599,2
87.549294,32.036448,92.294965,55.444939,1
93.156663,86.199165,32.646444,101.02964,0
2.713644,87.019885,79.625995,97.310031,0
68.347422,89.572746,49.471144,98.317498,0
36.440584,3.91989,45.831976,32.220826,3
36.877067,76.883936,51.998118,32.163609,3
36.054557,98.197327,54.189578,28.508858,3
43.579713,26.539447,34.801252,16.81977,2
16.752068,85.853592,67.615583,97.25521,0
41.672759,92.758545,10.964094,19.148888,2
77.408087,90.703537,94.45484,56.530011,1
39.66791,84.40198,82.620286,31.256443,3
47.909478,86.721175,68.495295,101.107983,0
36.359608,90.736965,97.018466,32.126431,3
95.510362,53.367,91.4434,57.831158,1
35.739894,94.96538,29.387969,29.067943,3
41.943244,50.833338,62.474466,18.998543,2
37.417869,26.982525,52.670177,32.28613,3
37.600564,95.593696,7.155809,28.504183,3
38.262577,96.476868,24.329632,28.579013,3
62.928688,88.509592,81.328151,97.356158,0
59.554926,27.808147,92.577658,54.492066,1
38.575186,89.608646,33.286328,98.712052,0
68.604341,89.159478,11.851854,97.333838,0
77.963078,58.788783,94.175995,54.461708,1
39.332541,73.928717,77.927568,28.382899,3
42.739597,39.587632,7.650969,15.581535,2
64.387862,89.682209,71.903339,98.761379,0
30.219668,18.483325,91.791785,54.488754,1
39.693778,28.883493,93.874991,58.326503,1
40.361286,58.52792,43.898404,18.303635,2
24.720428,24.554774,91.725781,54.810277,1
95.5939,89.369111,8.427925,97.304202,0
40.021022,43.882441,58.719111,16.459427,2
18.198739,87.488545,47.01305,97.320206,0
38.033575,57.931064,68.487685,28.437401,3
37.212092,52.946417,3.069098,32.241888,3
39.68353,5.829531,22.433394,30.467397,3
69.583644,87.547526,68.319087,101.016447,0
39.072986,38.18976,65.459785,32.251363,3
43.582211,84.833793,20.06491,16.497283,2
82.20465,89.116943,90.944611,57.845118,1
49.132442,26.961945,94.559555,57.262235,1
17.731919,87.898723,94.629416,57.055142,1
39.373981,7.417027,93.886709,57.560265,1
4.873303,65.488512,92.479936,54.450595,1
40.194408,96.016676,81.167346,16.39116,2
17.869074,6.363346,90.737579,57.926362,1
74.952042,85.961579,95.047328,100.953344,0
43.629104,25.205609,19.735181,16.633478,2
39.592204,99.723197,74.213922,29.909161,3
35.85334,70.11926,17.258514,30.039994,3
43.542367,98.887065,51.549574,18.230741,2
40.36643,3.012971,55.587239,18.248456,2
35.750562,22.593813,7.411975,28.444482,3
38.921413,51.64357,63.198606,32.191788,3
37.730185,48.607253,37.346029,28.418973,3
68.694271,85.938164,14.201059,100.984855,0
43.787775,4.033062,65.231625,17.775885,2
40.483784,90.562778,72.937771,15.890025,2
51.600682,85.810573,81.969425,98.883023,0
37.471569,51.557214,98.029935,28.583088,3
30.963998,18.882918,92.756915,56.714153,1
43.610868,35.599569,19.437651,16.526303,2
66.582096,33.263502,94.589714,56.360846,1
88.531836,89.625906,90.601112,100.308809,0
40.773554,5.974807,59.611946,18.785745,2
60.261365,88.360553,15.476892,101.147808,0
7.568967,37.756798,93.126452,58.137758,1
33.660527,24.55309,91.143385,54.651893,1
35.829024,54.927466,79.573034,31.700837,3
71.249837,74.318731,94.543879,57.194607,1
13.147669,75.42322,91.709735,54.599303,1
40.426336,86.918253,35.511169,18.569384,2
54.278019,27.918113,94.487989,55.412183,1
41.465233,74.074692,50.146102,15.285712,2
49.008666,88.809667,76.987937,100.961583,0
35.757387,52.749974,9.475477,29.519106,3
76.001527,33.059157,90.801203,56.057669,1
78.199015,4.204736,93.032756,55.595262,1
43.026557,12.062697,51.505644,15.836009,2
39.685818,31.40765,99.920202,28.515506,3
40.203422,16.00656,56.657092,18.199765,2
43.271436,45.316839,16.846242,15.813667,2
53.65569,89.639615,57.801904,101.031109,0
95.842841,66.032244,93.715563,57.522634,1
8.465209,89.757782,57.261243,99.459685,0
66.16077,88.493966,6.705996,97.18327,0
19.200438,88.253535,31.678592,101.000725,0
44.083639,55.762202,93.911291,58.271805,1
38.176203,59.594541,7.073487,32.268487,3
39.510781,12.339945,4.738647,32.275745,3
28.985585,89.555531,65.912569,100.346614,0
40.175564,95.330717,24.611112,16.590598,2
77.8842,94.631144,90.749588,54.523043,1
2.134788,72.977481,93.532633,55.718721,1
71.236869,1.509959,94.520333,54.785269,1
49.961233,88.249547,81.626655,97.268086,0
19.578254,34.422139,92.273198,57.002161,1
86.448461,68.241946,92.172409,56.915975,1
40.594468,28.166064,27.750429,18.48034,2
40.453004,61.676854,56.618775,18.589189,2
40.583176,89.556391,32.046362,99.879175,0
47.023162,85.904868,11.869717,100.527417,0
52.634893,85.991848,34.138828,101.170674,0
75.832659,89.576042,21.343169,100.776285,0
40.064253,36.838491,28.957817,17.630791,2
41.894208,20.141448,81.037692,19.113456,2
39.686177,89.470683,60.912039,101.11504,0
36.98057,56.594375,35.430204,28.514768,3
39.09795,87.22751,80.048573,97.243714,0
36.50396,52.50745,17.578858,28.560883,3
35.828374,49.306456,16.917884,32.240692,3
41.648856,38.768115,99.438211,18.981535,2
21.608368,88.353273,47.927017,100.982705,0
36.058436,64.429142,63.293009,28.556593,3
40.192697,15.238176,23.338762,16.26852,2
36.010791,46.656052,39.817627,32.167655,3
77.143777,44.35398,94.406615,57.520946,1
97.58906,89.747897,19.846277,98.840143,0
88.027251,89.234328,92.732289,101.172364,0
39.564864,74.065484,37.78853,31.886662,3
35.777002,49.082501,71.625973,31.650763,3
41.820204,17.724132,59.669735,19.204955,2
40.28483,78.452697,62.605445,16.094842,2
81.134649,86.252234,35.758753,97.292161,0
37.626492,57.154399,52.502406,28.49389,3
65.962708,85.910142,54.176479,97.999674,0
54.460739,89.515133,91.826431,97.296128,0
38.270513,66.763441,31.814898,32.271456,3
42.114063,84.998403,36.272204,19.107956,2
39.564407,98.98344,91.902325,32.166546,3
7.061445,61.187105,94.520647,54.444016,1
43.858539,46.515762,3.44678,17.178233,2
84.730295,31.364714,91.133661,58.317653,1
39.674855,51.860062,22.084291,28.561266,3
41.470581,81.122662,93.717092,56.015479,1
41.302393,65.871092,41.012496,18.941355,2
38.617185,70.762493,51.992052,28.44294,3
21.143343,60.226806,92.686041,56.04233,1
97.074796,85.876791,37.393152,98.534003,0
51.625077,54.37706,93.114911,58.202708,1
43.454676,77.791227,31.481553,16.464098,2
97.789296,99.587489,92.372469,54.619521,1
13.518458,85.041386,90.668953,54.483381,1
58.004977,26.301189,94.405704,57.330441,1
39.913694,74.584953,90.866311,54.485334,1
39.23088,86.429981,43.484024,100.981033,0
41.523194,5.932922,93.115837,58.336836,1
37.180453,18.703503,70.681868,32.233921,3
42.261746,29.98659,87.38612,19.123634,2
36.80916,1.232515,73.487964,32.277515,3
17.988443,88.042177,24.55743,101.138356,0
93.941161,83.8168,94.412819,57.816106,1
41.436464,33.405624,97.658653,19.134422,2
38.597655,43.690918,81.164693,32.145992,3
35.946896,47.703169,45.837783,29.396189,3
39.896967,71.740048,21.034321,16.935927,2
39.547384,3.464291,66.912263,28.558448,3
35.900459,20.63882,99.61437,32.183231,3
43.344285,1.957605,13.865057,15.884182,2
39.491949,88.379444,79.484752,29.29451,3
92.184422,85.839212,37.603954,98.497987,0
43.119366,86.65817,92.824985,57.098469,1
14.570708,86.139005,22.12931,101.116492,0
39.261217,89.721145,46.52868,32.347664,3
33.314236,85.787828,64.867021,100.623494,0
88.947751,1.069119,90.834265,56.565521,1
38.858805,84.034826,62.217774,28.536721,3
36.094035,90.028453,92.308892,55.467304,1
34.18875,85.985881,90.803599,57.705072,1
40.852214,43.982906,32.669313,18.948132,2
29.347694,92.831846,91.100732,56.664959,1
92.735997,2.524225,92.004845,56.419219,1
35.902785,13.218972,13.576687,28.464977,3
39.508175,68.866489,48.066456,31.615658,3
41.891002,81.72368,59.186429,19.04724,2
35.893235,32.878048,8.832335,32.205473,3
39.599229,5.481447,32.757465,28.673353,3
40.764278,89.812246,51.084354,18.75833,2
43.281249,54.376379,44.501967,18.467076,2
35.836936,4.537901,50.302701,32.324332,3
35.936427,49.018386,86.044318,29.792755,3
40.041749,13.229286,38.969695,17.509949,2
59.251522,79.214686,90.784833,55.372169,1
39.538844,3.786111,8.048718,30.519435,3
80.694762,50.942035,91.368721,54.437331,1
49.127616,6.536461,92.863897,57.628747,1
38.952773,18.203341,6.834466,32.351544,3
73.192265,89.364161,92.720454,56.622143,1
41.913283,10.050101,49.179667,15.306294,2
41.207064,84.323608,91.326507,15.393111,2
42.038819,37.356154,98.190125,18.993084,2
43.386938,88.553794,34.399187,16.168013,2
2.348271,89.531771,25.821946,99.964881,0
27.020894,84.076509,94.434527,56.564613,1
19.649949,67.710518,94.356826,55.029267,1
35.941419,57.488878,74.459095,32.265226,3
41.645476,72.131761,6.611147,15.258283,2
35.766782,87.483708,75.525543,97.373799,0
35.818797,7.002424,73.703215,29.011206,3
43.631853,69.996056,13.907468,18.165752,2
37.853866,88.519144,97.172547,32.195795,3
67.645828,79.039468,93.917876,55.233838,1
31.874497,15.166075,93.930989,56.974231,1
38.2403,36.830018,65.647925,32.331918,3
42.44617,47.400996,95.614041,18.95597,2
22.052404,88.258967,90.289179,97.327301,0
80.296664,36.578104,94.571708,56.898319,1
75.136539,34.77735,90.682578,54.48169,1
68.409391,89.316558,22.834262,97.190366,0
38.270097,63.781994,73.186232,28.43164,3
43.589789,86.779848,71.140837,18.174665,2
69.930552,80.474175,91.77559,56.744923,1
25.40558,97.821624,90.645391,56.755186,1
40.65854,17.938478,70.914459,18.536648,2
40.022228,42.795883,68.888866,17.416907,2
76.635838,77.514072,91.248483,58.215799,1
39.462497,54.474932,36.694111,28.374401,3
97.549854,85.909313,59.580536,99.798053,0
35.827463,42.579809,85.907068,29.610825,3
80.594956,89.531477,22.850231,100.184958,0
92.364024,85.963556,49.393364,100.815273,0
26.780563,30.460397,94.469711,54.392955,1
67.399502,89.723792,6.15115,97.897168,0
83.801898,86.940863,92.105003,97.272815,0
39.589111,32.952573,34.607794,32.293311,3
35.934629,90.205878,95.943137,29.047056,3
69.652381,32.318597,92.690499,54.408887,1
39.480842,96.117206,41.833291,29.891296,3
89.805698,85.862108,5.515593,97.315231,0
40.080612,40.809864,25.97847,16.656063,2
43.611161,23.850773,1.264579,16.249507,2
20.590441,9.508009,90.824135,54.721564,1
40.032914,57.295217,38.457959,17.842061,2
35.062773,64.892844,90.664563,55.105453,1
5.62338,89.125873,8.428258,97.197553,0
40.400609,86.872192,70.29506,101.104903,0
86.558539,85.824524,39.215613,99.403048,0
42.991675,72.071209,68.152529,18.873962,2
35.728802,89.409757,83.729178,32.320562,3
89.515733,80.090611,94.460824,54.567584,1
35.754432,10.56429,48.602272,30.861207,3
43.59901,45.161172,61.024733,18.189392,2
35.923617,89.231728,34.943485,29.808641,3
17.094108,89.606777,93.908135,98.996082,0
43.38814,69.818961,93.575277,16.022993,2
42.340164,68.880579,64.694094,19.072551,2
73.522898,85.759902,54.10226,99.71436,0
42.993641,34.089474,94.89745,15.824274,2
41.334812,6.134519,40.974628,18.931185,2
71.357596,89.382543,76.988959,101.167059,0
42.122233,75.853732,57.903657,15.350747,2
40.122623,95.81055,33.682123,16.756619,2
39.613818,91.707597,81.019588,32.329574,3
39.952951,12.314966,25.646841,16.676217,2
22.35836,89.755105,45.557192,99.430047,0
40.319243,33.788482,7.288761,16.212225,2
41.623017,80.386908,85.493689,19.204026,2
97.159213,54.011305,91.912136,55.083241,1
58.389562,59.684816,92.855987,54.911216,1
13.184913,85.898063,67.572313,100.594478,0
41.558773,46.283557,52.697796,15.37517,2
40.096495,6.681929,92.438787,17.198101,2
42.728155,28.805271,97.58552,15.585939,2
43.727006,53.518114,93.376617,17.913906,2
35.946818,66.039594,65.550487,32.156965,3
40.525636,73.513883,16.669915,16.032525,2
35.794755,82.972448,94.620181,30.773835,3
41.25121,30.105131,95.293081,18.911969,2
40.895107,45.803209,58.056683,15.478864,2
39.650371,47.053874,12.690279,31.01041,3
95.688892,82.515457,94.509942,57.377386,1
20.02873,44.415572,90.642919,57.847112,1
96.94858,92.146984,94.576419,57.146076,1
9.36193,89.146066,6.614953,97.307064,0
43.275133,23.249911,88.195749,18.518331,2
41.1553,95.854083,99.823969,15.502735,2
52.35585,10.22056,94.567115,58.382109,1
35.241453,87.478634,57.921512,100.987901,0
75.494831,89.656708,28.938202,100.89302,0
39.628814,29.182399,1.168418,30.440178,3
98.378323,13.634497,90.843429,56.107321,1
43.005751,21.256189,61.960763,18.754342,2
61.180378,50.792256,92.980403,57.033892,1
76.697908,93.250199,93.790235,54.552344,1
41.233721,19.228362,47.344365,19.03643,2
35.861512,87.570404,44.881196,30.750227,3
43.688161,7.393684,73.311958,17.75782,2
55.726522,16.199833,90.759196,54.859726,1
40.824886,83.867815,85.520911,15.788973,2
43.639463,23.958817,28.47125,17.327036,2
35.800974,99.616103,62.442943,31.919529,3
44.508518,62.598427,91.619318,57.217096,1
39.575883,30.034725,95.355912,30.630198,3
40.951298,46.818892,91.556462,18.827115,2
85.952165,88.134707,95.814534,97.242304,0
70.359435,60.425249,93.094511,56.565904,1
64.340017,85.773863,12.104973,98.579084,0
39.497065,48.540127,68.771083,29.34976,3
39.482728,46.350289,18.880382,28.478635,3
42.374522,4.222243,6.900394,19.074964,2
60.108401,18.167739,92.620273,58.321949,1
3.351187,93.907289,91.107198,54.412845,1
42.15313,86.006021,11.415307,100.495257,0
43.54395,89.00735,29.780725,16.628061,2
41.710679,36.400147,93.677176,57.613749,1
98.332046,41.7369,90.738534,54.981479,1
64.453653,47.13534,90.718198,54.593725,1
68.245522,79.540882,92.197348,55.85501,1
81.379118,86.746041,59.401898,97.257797,0
35.960364,94.94325,30.455304,29.709198,3
40.002246,33.328911,77.421676,16.967133,2
75.710348,85.856304,94.244623,98.1979,0
70.535405,87.11756,33.560691,101.101616,0
76.681254,89.0264,24.467081,101.191393,0
37.964915,60.912682,56.762533,28.464204,3
85.335548,82.748711,91.928753,55.624063,1
40.318819,94.23922,12.638417,18.337155,2
43.666366,48.650359,10.620246,17.577369,2
55.167363,85.860861,20.89524,100.58912,0
82.904554,85.975858,48.073645,100.728951,0
93.717138,44.440867,91.357619,58.281062,1
92.580415,54.736085,94.283516,55.490431,1
41.413016,69.037373,25.868245,15.494306,2
48.972163,85.79142,3.928127,98.201019,0
35.791511,52.42099,31.451197,31.162573,3
42.379202,66.399672,33.723818,19.051519,2
61.620954,87.388408,85.096498,97.295777,0
12.908663,14.760243,91.357921,57.853998,1
69.848832,85.876242,93.854614,97.828585,0
98.062642,2.395984,94.624858,56.313717,1
43.283146,42.251934,23.7358,15.933427,2
72.558805,58.241924,93.994773,58.335724,1
9.510803,50.888665,94.466984,55.110827,1
29.774858,85.868495,66.585062,98.204992,0
35.801861,54.059328,65.275801,29.780038,3
40.540721,63.766222,5.505009,15.771291,2
82.348892,85.835906,49.964593,98.719268,0
39.314218,80.721803,62.171789,32.168736,3
39.551398,10.513542,95.289317,29.002262,3
35.880304,44.911115,2.851778,29.149747,3
35.72829,13.22965,40.199564,31.71515,3
41.649839,10.36975,8.846391,15.299209,2
73.820905,55.639244,92.680638,56.684696,1
41.172759,15.783863,85.198059,15.468458,2
33.470468,89.714582,5.67414,99.789732,0
43.758378,92.421863,69.462119,16.850122,2
39.582597,53.148225,21.333415,30.084261,3
92.481702,21.430695,92.965645,58.245789,1
43.050151,97.962962,48.588744,15.72249,2
97.000755,4.49493,91.241597,58.169035,1
64.808315,85.871394,94.526206,100.452068,0
17.826914,81.192754,91.156599,58.206779,1
1.196374,4.384365,90.824366,58.13567,1
23.180814,89.592525,34.90154,98.079423,0
18.829279,3.772826,90.710779,57.047773,1
39.600282,87.980324,95.357691,101.055009,0
43.208329,10.93227,76.047378,18.504172,2
35.748018,25.460256,59.184041,28.751104,3
40.020173,98.068817,54.168568,17.629851,2
65.45127,7.885566,90.654073,54.41689,1
39.11964,68.437242,30.264786,28.407478,3
39.479429,78.377457,42.424531,29.413288,3
37.977252,19.198781,7.767505,28.434469,3
43.769431,38.53704,24.761782,17.586348,2
38.055053,11.322014,98.222068,32.121568,3
83.688065,85.766755,62.353016,97.253672,0
30.165819,93.339082,91.992873,56.895472,1
39.360737,58.545047,96.147096,32.282901,3
40.028793,62.793953,23.186045,17.873808,2
37.676264,14.255953,89.667129,32.313761,3
38.918375,79.211113,77.413728,28.552635,3
38.780561,89.529168,65.154021,32.292657,3
40.132028,23.133198,37.027471,16.469892,2
38.941144,47.19102,3.007888,32.314956,3
43.03117,23.69757,11.195056,15.876448,2
15.082499,87.300649,60.135961,101.14499,0
36.660381,2.92192,2.211274,32.19263,3
39.5042,69.746178,47.80093,31.907945,3
37.331622,40.441868,72.122572,32.354999,3
39.576658,81.118428,74.121293,31.676598,3
39.64735,95.41907,97.222186,30.500919,3
42.511407,89.665347,60.90751,99.121799,0
40.428854,38.706906,91.237726,58.27705,1
33.872757,56.328011,94.623504,55.56973,1
40.857508,63.566587,41.072908,15.528663,2
59.023447,77.388995,90.804647,55.70439,1
56.065973,68.305096,90.808217,56.630224,1
90.820141,75.307992,91.317732,54.530422,1
82.803918,42.839995,94.502491,56.62958,1
41.646898,50.799601,17.069466,15.432337,2
39.679391,32.301366,21.414738,31.634284,3
35.78177,80.759727,62.821865,30.157799,3
54.123007,56.011087,91.114207,57.863439,1
35.76924,69.050458,27.570965,29.951941,3
68.127582,38.133737,90.840504,57.219865,1
37.066336,97.462088,31.023575,32.206568,3
57.831451,85.80173,35.791072,100.293133,0
40.742383,80.383351,90.127746,15.689232,2
33.984829,89.582672,2.590169,97.264645,0
38.875542,37.919441,27.853362,28.594355,3
46.536779,86.718405,32.018901,101.035837,0
42.656811,73.224271,68.443572,15.575101,2
55.797345,56.566151,93.931432,54.394394,1
42.025361,66.071954,80.071696,19.064386,2
55.284786,88.251048,90.853346,97.40171,0
37.439142,46.350875,30.31531,28.390133,3
39.658659,61.450292,96.282203,29.581221,3
36.540121,17.817307,78.88175,28.544677,3
42.656254,7.837827,89.357763,15.640272,2
82.096008,43.384363,94.019019,55.161312,1
34.48306,89.675603,86.357047,98.742782,0
42.830691,49.082034,75.091021,18.976076,2
37.351658,85.946799,28.588272,100.822869,0
37.230811,66.090254,93.467445,55.155514,1
41.211905,4.372133,57.683994,19.093723,2
95.14803,36.483943,94.196205,57.111716,1
78.50474,89.565645,87.579565,98.485968,0
43.441177,79.328831,76.806691,18.055385,2
96.611563,63.777659,90.853237,55.62554,1
43.751628,64.843171,85.386423,16.773091,2
35.891579,4.417036,90.734049,57.81835,1
43.79758,39.415649,14.342374,16.727089,2
83.827403,85.963197,50.934139,97.417392,0
42.912868,77.149811,34.241522,15.642751,2
22.881363,87.8282,57.911347,100.993428,0
39.984874,9.561411,6.214697,17.281131,2
36.727164,28.766926,93.124073,56.891019,1
2.875017,72.882057,93.251575,56.741264,1
40.158591,67.868376,32.015434,16.382486,2
40.410384,5.331505,79.170148,15.946387,2
32.288591,89.750291,45.357892,97.616481,0
36.083097,46.259701,35.89721,28.509488,3
50.561133,88.515093,25.441093,97.225281,0
43.3688,10.425917,43.651667,16.001416,2
41.220484,50.181102,58.120883,15.462965,2
40.133615,13.996751,89.685551,17.62516,2
